"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"795","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:33,FALSE,NA,"987705404875526144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlyGirl_Nae",3861,TRUE,FALSE,NA,NA
"796","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:32,FALSE,NA,"987705400790339584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EchoTheSurvivor",9605,TRUE,FALSE,NA,NA
"797","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:27,FALSE,NA,"987705379231592448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kriiissia",3861,TRUE,FALSE,NA,NA
"798","RT @87ed: We promised to never forget them. Always remember the lives that were lost on this day 19 years ago at #Columbine High School. ht",FALSE,0,NA,2018-04-21 14:51:26,FALSE,NA,"987705374777192448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","plhurst20",893,TRUE,FALSE,NA,NA
"799","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:24,FALSE,NA,"987705367625895937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kevinmorosky",3861,TRUE,FALSE,NA,NA
"800","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:22,FALSE,NA,"987705356880052224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moises_Emanuel",3861,TRUE,FALSE,NA,NA
"801","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:19,FALSE,NA,"987705343915388928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shayladanaee",9606,TRUE,FALSE,NA,NA
"802","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:19,FALSE,NA,"987705342686629893",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidDark",9606,TRUE,FALSE,NA,NA
"803","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:16,FALSE,NA,"987705332003688448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bryanreyes26",9606,TRUE,FALSE,NA,NA
"804","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:15,FALSE,NA,"987705327821836288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_bumblebriii",9606,TRUE,FALSE,NA,NA
"805","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:14,FALSE,NA,"987705322709094400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trippy_Mellz",3861,TRUE,FALSE,NA,NA
"806","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:14,FALSE,NA,"987705322214215681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","H0USE0FG0LD",9606,TRUE,FALSE,NA,NA
"807","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:11,FALSE,NA,"987705312978395136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hyeyoothere",3861,TRUE,FALSE,NA,NA
"808","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:11,FALSE,NA,"987705312089182208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NHECHSELITE",9606,TRUE,FALSE,NA,NA
"809","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:07,FALSE,NA,"987705294464700417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maria_Batista13",9606,TRUE,FALSE,NA,NA
"810","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:04,FALSE,NA,"987705282095714304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kevinmorosky",9606,TRUE,FALSE,NA,NA
"811","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:02,FALSE,NA,"987705275326128128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rcurtin19",3861,TRUE,FALSE,NA,NA
"812","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:51:02,FALSE,NA,"987705274122334209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hezhitters",9606,TRUE,FALSE,NA,NA
"813","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:02,FALSE,NA,"987705272763342848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stutina1",3861,TRUE,FALSE,NA,NA
"814","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:51:01,FALSE,NA,"987705269080743937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blessingmariee",3861,TRUE,FALSE,NA,NA
"815","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:58,FALSE,NA,"987705257487675393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lenovaas",3861,TRUE,FALSE,NA,NA
"816","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:58,FALSE,NA,"987705254505533440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blessingmariee",9606,TRUE,FALSE,NA,NA
"817","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:57,FALSE,NA,"987705253653954561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Margee2013",9606,TRUE,FALSE,NA,NA
"818","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:56,FALSE,NA,"987705248373510145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","595moore",9606,TRUE,FALSE,NA,NA
"819","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:54,FALSE,NA,"987705238458109952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeronicaRozler",3861,TRUE,FALSE,NA,NA
"820","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:50,FALSE,NA,"987705221282455552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BennieWiley",9606,TRUE,FALSE,NA,NA
"821","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:46,FALSE,NA,"987705206757580800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drexsbieber",9606,TRUE,FALSE,NA,NA
"822","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:44,FALSE,NA,"987705197077172224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ofigh",9606,TRUE,FALSE,NA,NA
"823","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:43,FALSE,NA,"987705193499447296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dpescador_",9606,TRUE,FALSE,NA,NA
"824","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:41,FALSE,NA,"987705184745816065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marmite2",3861,TRUE,FALSE,NA,NA
"825","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:37,FALSE,NA,"987705169621209093",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadaaa_mb",3861,TRUE,FALSE,NA,NA
"826","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:35,FALSE,NA,"987705162042171392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreddyBerrum",9606,TRUE,FALSE,NA,NA
"827","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:34,FALSE,NA,"987705156123938816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Glob0ykevinn",3861,TRUE,FALSE,NA,NA
"828","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:33,FALSE,NA,"987705152361578496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanaLBrand",9606,TRUE,FALSE,NA,NA
"829","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:33,FALSE,NA,"987705150486863873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wilkinsonjg",9606,TRUE,FALSE,NA,NA
"830","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:31,FALSE,NA,"987705142685429766",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ginger_Non_Geek",3861,TRUE,FALSE,NA,NA
"831","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:28,FALSE,NA,"987705130404470786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CJTheRoss",9606,TRUE,FALSE,NA,NA
"832","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:27,FALSE,NA,"987705128542261248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmading7",9606,TRUE,FALSE,NA,NA
"833","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:27,FALSE,NA,"987705127996985345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christinarricee",3861,TRUE,FALSE,NA,NA
"834","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:24,FALSE,NA,"987705114642165760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaRaRoger_That6",3861,TRUE,FALSE,NA,NA
"835","RT @TFemomist: 19 years ago today at #Columbine H.S., 2 teens w/easy access to guns murdered 12 classmates, a teacher, &amp; injured many other",FALSE,0,NA,2018-04-21 14:50:23,FALSE,NA,"987705110837936128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phasor",22,TRUE,FALSE,NA,NA
"836","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:20,FALSE,NA,"987705096728449024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SoRandy4Mandy",3861,TRUE,FALSE,NA,NA
"837","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:20,FALSE,NA,"987705095956545541",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliveInHistory",3861,TRUE,FALSE,NA,NA
"838","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:19,FALSE,NA,"987705094543151104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kaygirl8Lawana",3861,TRUE,FALSE,NA,NA
"839","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:18,FALSE,NA,"987705089891733504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daffffyyyy",3861,TRUE,FALSE,NA,NA
"840","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:18,FALSE,NA,"987705087224000514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","connectwithAB",3861,TRUE,FALSE,NA,NA
"841","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:17,FALSE,NA,"987705083193380864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PlanetFlawless_",3861,TRUE,FALSE,NA,NA
"842","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:15,FALSE,NA,"987705075505225730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TekashiRedd1469",9606,TRUE,FALSE,NA,NA
"843","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:14,FALSE,NA,"987705070878953472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jun__Soo",3861,TRUE,FALSE,NA,NA
"844","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:12,FALSE,NA,"987705061705965569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kaygirl8Lawana",9606,TRUE,FALSE,NA,NA
"845","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:10,FALSE,NA,"987705056261701632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g_iannamarie10",9606,TRUE,FALSE,NA,NA
"846","RT @justinmickanen: Today is the 19th anniversary of another example of how ""gun free zones"" and ""assault weapons bans"" do nothing but turn",FALSE,0,NA,2018-04-21 14:50:09,FALSE,NA,"987705052742799363",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","21AVRG",47,TRUE,FALSE,NA,NA
"847","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:08,FALSE,NA,"987705045075410944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliveInHistory",9606,TRUE,FALSE,NA,NA
"848","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:03,FALSE,NA,"987705026494717952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","northcountyyoga",9606,TRUE,FALSE,NA,NA
"849","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:02,FALSE,NA,"987705022057275394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deedeechain",3861,TRUE,FALSE,NA,NA
"850","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:02,FALSE,NA,"987705021969195008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vicdazzo",9606,TRUE,FALSE,NA,NA
"851","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:50:00,FALSE,NA,"987705013509263361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EverythinAbove",3861,TRUE,FALSE,NA,NA
"852","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:50:00,FALSE,NA,"987705011818803200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ej11lizzie",9606,TRUE,FALSE,NA,NA
"853","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:59,FALSE,NA,"987705009348399104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_UltraBagel_",9606,TRUE,FALSE,NA,NA
"854","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:59,FALSE,NA,"987705008576712704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chloe221199",9606,TRUE,FALSE,NA,NA
"855","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:57,FALSE,NA,"987705002624888838",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","connectwithAB",9606,TRUE,FALSE,NA,NA
"856","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:49:57,FALSE,NA,"987705002062790656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neilvildead",3861,TRUE,FALSE,NA,NA
"857","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:56,FALSE,NA,"987704997767929859",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinyspacecat",9606,TRUE,FALSE,NA,NA
"858","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:56,FALSE,NA,"987704997042360320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackxdolan",9606,TRUE,FALSE,NA,NA
"859","RT @DanSnyderFOX25: LIVE: On the 19th anniversary of the #Columbine shooting, students at schools across the country plan walkouts to prote",FALSE,0,NA,2018-04-21 14:49:55,FALSE,NA,"987704991430332417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmapaul11",583,TRUE,FALSE,NA,NA
"860","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:49:51,FALSE,NA,"987704976519712771",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osnapitzbizzIe",3861,TRUE,FALSE,NA,NA
"861","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:50,FALSE,NA,"987704972967112706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THE_ECB",9606,TRUE,FALSE,NA,NA
"862","RT @keribrary: Today I #WearOrange in honor of #Columbine and #NationalSchoolWalkout. I'll be joining students in Rogers Park #Chicago this",FALSE,0,NA,2018-04-21 14:49:48,FALSE,NA,"987704961214664704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CroftNadja",55,TRUE,FALSE,NA,NA
"863","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:40,FALSE,NA,"987704930348818433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","briannaespitron",9606,TRUE,FALSE,NA,NA
"864","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:49:39,FALSE,NA,"987704927307862017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","altanswing",3861,TRUE,FALSE,NA,NA
"865","RT @Ambiguous_queen: In memorial of #NationalWalkoutDay #ParklandShooting #columbine, heres my detention slip from the last walk out.. Kno",FALSE,0,NA,2018-04-21 14:49:38,FALSE,NA,"987704920307576832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1yearofletters",1111,TRUE,FALSE,NA,NA
"866","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:49:36,FALSE,NA,"987704911591804929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taylor_Ayn",3861,TRUE,FALSE,NA,NA
"867","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:36,FALSE,NA,"987704911340163072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RedHotDawn76",9606,TRUE,FALSE,NA,NA
"868","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:34,FALSE,NA,"987704905459814400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nevvvvs",9606,TRUE,FALSE,NA,NA
"869","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:34,FALSE,NA,"987704903631024129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weiiiweiiiii",9606,TRUE,FALSE,NA,NA
"870","RT @Lupita_Nyongo: ""Spread the word / Have you heard / All across the nation / We / are going to be / A great generation!"" - Yolanda Renee",FALSE,0,NA,2018-04-21 14:49:33,FALSE,NA,"987704901546512384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drizzylowe",1571,TRUE,FALSE,NA,NA
"871","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:49:33,FALSE,NA,"987704900145434624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigdaddybriaa_",3861,TRUE,FALSE,NA,NA
"872","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:32,FALSE,NA,"987704894114205696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cecilliiaa",9606,TRUE,FALSE,NA,NA
"873","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 14:49:30,FALSE,NA,"987704889320058881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kirstieyf",3861,TRUE,FALSE,NA,NA
"874","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 14:49:30,FALSE,NA,"987704888317669376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stevenmarcus19",9606,TRUE,FALSE,NA,NA
